id,author_id,author,timestamp,text,followers
1.57486e+18,1.16236e+18,NoVaseline4you,2022-09-27T20:54:07.000Z,@MilitaryStart4 @lightersup9 @BananasNuts1 @BLINDEDBYTHEL13 @SUPERJOLLYGREE1 @SPICYMOOSEBALLS @HEREBEDRAGONS19 @GIANTMOOSEBALLS @toddhassinger11 @DONKEYKONGNUT @Thundeer20 @Bigfoothairyst1 @ohdeer77 @BANANADEER4 @chubbs172 @GODISBACK5 @gnarlyballs @nutcontroversy @GeishaJin @SmomMan @Espo11Michael @realDonaldTrump @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @JamesGunn @SecretService @AirMobilityCmd @RobLowe @prattprattpratt @KidRock @jack @elonmusk @PrimeCreator2 ‘FULL AND ACCURATE’\nWHAT DOES THIS MEAN\nHAS IT BEEN fact-checked?! 😂😂😂\nI WAS LAUGHING ABOOT THAT ON THE DRIVE THERE https://t.co/6AVMnxWJ80,15
1.57486e+18,1.52298e+18,Linda140749999,2022-09-27T20:54:07.000Z,"@elonmusk Local newspapers have their place. Don't be such a snob. We could be printing on hemp paper using biodegradable inks for sustainability, but beat reporters can't be replaced.",0
1.57486e+18,167421305.0,rafalsar,2022-09-27T20:54:02.000Z,@elonmusk Se mamó el buen @elonmusk 🤣🤣,31
1.57486e+18,1.5192e+18,SaveLibertyUS,2022-09-27T20:53:59.000Z,@RenataKonkoly @elonmusk Oh.. thank you!,239
1.57486e+18,7.08377e+17,ElenaBusoiu,2022-09-27T20:53:57.000Z,@elonmusk 🚀🚀🚀❤️💙🌹🌹🌹 https://t.co/FynJujMezE,843
1.57486e+18,9.4752e+17,persia_amin,2022-09-27T20:53:56.000Z,"@elonmusk At all, the Internet came to fool the world more easily.",7
1.57486e+18,1.49227e+18,nb5062152,2022-09-27T20:53:53.000Z,@elonmusk Can they do this with the Wikipedia? Maybe sell it in volumes. Call it the Infobook,145
1.57486e+18,1.09744e+18,DeemoPilot,2022-09-27T20:53:53.000Z,@elonmusk when are we gonna live on Mars ? I am done with earth 🌍,2376
1.57486e+18,1.4887e+18,Xr_727,2022-09-27T20:53:51.000Z,"@elonmusk I recommend following @ SoundWavesGuild, because it is a powerful Chinese community with thousands or even tens of thousands of people   #WorldCup $coca",12
1.57486e+18,9.05231e+17,atalebylogan,2022-09-27T20:53:51.000Z,@elonmusk @makeitacover color,258
1.57486e+18,1.16622e+18,AZSun4Trump,2022-09-27T20:53:43.000Z,.@elonmusk https://t.co/oVdgnrVk8o,12751
1.57486e+18,1.54882e+18,RolledAD6,2022-09-27T20:53:42.000Z,"@elonmusk Omg, exaggerate much! Plus when did you become a Nazi’s Ancestor, as to why the NASA meme. Also they essentially flew a baby house fly into a baseball being thrown by Nolan Ryan when he gave a crap, however not when he no longer has control of when he craps, and as to the giving! https://t.co/DHcQyHCEZQ",3
1.57486e+18,81508965.0,ToyToy_D_83,2022-09-27T20:53:40.000Z,"@elonmusk hey. Call me when you get a chance. I need a favor. Best, Toya D. 🙂",562
1.57486e+18,1.50445e+18,najk32,2022-09-27T20:53:33.000Z,@elonmusk @elonmusk \nCan you please help?\nhttps://t.co/faLQpvAEtL,12
1.57486e+18,1.51872e+18,Proud2BFL,2022-09-27T20:53:33.000Z,"@elonmusk Family had one phone, connected to an outlet, \nwith a 36"" coil. Thank goodness for inventors and dreamers https://t.co/8X1BBilCxh",783
1.57486e+18,1.34906e+18,BLINDEDBYTHEL13,2022-09-27T20:53:31.000Z,@MilitaryStart4 @NoVaseline4you @lightersup9 @BananasNuts1 @SUPERJOLLYGREE1 @SPICYMOOSEBALLS @HEREBEDRAGONS19 @GIANTMOOSEBALLS @toddhassinger11 @DONKEYKONGNUT @Thundeer20 @Bigfoothairyst1 @ohdeer77 @BANANADEER4 @chubbs172 @GODISBACK5 @gnarlyballs @nutcontroversy @GeishaJin @SmomMan @Espo11Michael @realDonaldTrump @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @JamesGunn @SecretService @AirMobilityCmd @RobLowe @prattprattpratt @KidRock @jack @elonmusk @PrimeCreator2 What’s Eating Gilbert Grape?\nJohnny Depp COMMS TODAY\n453\n0010110 https://t.co/gk0nciqxq2,15
1.57486e+18,300165497.0,SK_IzMyHeart,2022-09-27T20:53:28.000Z,@elonmusk https://t.co/qyy9gmfz0C,794
1.57486e+18,1.37205e+18,Beniko26020660,2022-09-27T20:53:28.000Z,@JoeTegtmeyer @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos Congrats! Enjoy the beta testing 😆,4211
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:53:27.000Z,@DraganaMusk @YeshuaisSavior @JoleneBlahahaha @lionelclone @CCuntamed @tearsintherain1 @DogeAccept @bugaloo_2 @xdianalandx @musicphantom69 @TheDogeSon1 @devine1jojo @forge_work @Muhamma39693128 @PiaPanda96 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany @MaximoBanksy https://t.co/9akeabwGYA,142
1.57486e+18,313839756.0,HzrKsz,2022-09-27T20:53:27.000Z,@elonmusk I think the show🤔,76
1.57486e+18,71268029.0,jonainmi,2022-09-27T20:53:21.000Z,"@elonmusk Your son is apparently very sheltered. Also, that's legitimately not how print news works. 🙄🙄",21
1.57486e+18,9.60398e+17,RyanScottSimps2,2022-09-27T20:53:15.000Z,@MuskUniversity @elonmusk https://t.co/iVatx50x8g #MAGA https://t.co/MHuQ6CwmW0,2743
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:53:13.000Z,"@WR4NYGov @RationalEtienne @wanda_hudson @drew95ca @j_grieshaber @giga_bull @elonmusk 2. that's what make us, us.",993
1.57486e+18,7.10348e+17,memesulous,2022-09-27T20:53:04.000Z,@elonmusk Shout the camera man 💯,206
1.57486e+18,275218718.0,TroyRubert,2022-09-27T20:52:56.000Z,Got my #AmericanBroomstick and I love it. @elonmusk https://t.co/M4N4yGm4ul,6726
1.57486e+18,4708193835.0,sefaaykann,2022-09-27T20:52:54.000Z,"@elonmusk @SpaceX Will you continue to support @_hamster_coin ? With your help, we will show the power of oppressed hamsters all over the world.",221
1.57486e+18,3377054296.0,keyaanfx,2022-09-27T20:52:52.000Z,@elonmusk $100 billion richer than Jeff Bezos. https://t.co/1gpQ5QPn4s,435
1.57486e+18,3352474097.0,R_CodigoRojo,2022-09-27T20:52:51.000Z,Imagen Publicada por @elonmusk https://t.co/lbWqVnzxgD,114399
1.57486e+18,305142249.0,HDhaniel,2022-09-27T20:52:47.000Z,@DanielRegha @elonmusk https://t.co/kndCj3UwOV,3719
1.57486e+18,1.1325e+18,Sankalp_359,2022-09-27T20:52:44.000Z,@PPathole @elonmusk 😂,108
1.57486e+18,1.39513e+18,frenszie,2022-09-27T20:52:42.000Z,"@RenataKonkoly @69dogecoin @elonmusk In 95 I was using dial up and Internet Relay Chat sites for socializing. I remember my brother talking to a LisaTV  thinking she was a hot girl, turns out it was an internet abbreviation for transvestite. Boy we laughed at his reaction.",163
1.57486e+18,1.45388e+18,1NationUnderXRP,2022-09-27T20:52:42.000Z,"@unusual_whales Already happening in Santa Monica, CA @elonmusk",1212
1.57486e+18,7.08377e+17,ElenaBusoiu,2022-09-27T20:52:36.000Z,@elonmusk 🚀🚀🚀❤️💙🌹🌹🌹 https://t.co/3uNdLOfJ2P,843
1.57486e+18,1.18358e+18,drbilardo_,2022-09-27T20:52:34.000Z,@elonmusk And what % of that newspaper bought is read? Insane,460
1.57486e+18,1.4887e+18,Xr_727,2022-09-27T20:52:21.000Z,"@elonmusk I recommend following @ SoundWavesGuild, which is a Chinese community that pays close attention to hot spots at any time and has high sensitivity  #WorldCup $coca",12
1.57486e+18,1.16683e+18,ben_mcwha,2022-09-27T20:52:17.000Z,@unbiasedheadli1 @MuskUniversity @elonmusk Grammar is uselful.,1
1.57486e+18,27541571.0,Tanner113,2022-09-27T20:52:08.000Z,Because I said… that’s the tweet. @AlgoInvest2 @MoonvsWolf_ @SeaJoeMama @SteezAlgo @NotSoRusty86 @mikeyleo_00 @Algo_Logs @AlgoGov @SeaJoeMama @elonmusk @dallascowboys @theworld,2381
1.57486e+18,1.43991e+18,returnOfPoplin,2022-09-27T20:52:07.000Z,@elonmusk Twitterちゃんと買えよ😁,45
1.57486e+18,1.53056e+18,musicphantom69,2022-09-27T20:52:06.000Z,@DraganaMusk @PryZmRuleZZ @Raychii00420 @CCuntamed @lionelclone @1st_Akkadian @tearsintherain1 @forge_work @wacojenni @TommyArikan @devine1jojo @pureheartnsoul @DavidLenartowi1 @krstnb80 @xdianalandx @SillE_llis @safferguru @alfasyawiranda @Sakalichi @DogeAccept @Elizabe21126498 @benjsequations @RENATUSInc5000 @JupitorAscendi1 @MedicineManWalk @cultureAwear @Eminem @elonmusk @occupymars42069 @SnoopDogg @jamielsimon @TeslaAiBotgirl @ING @Fact Goed so. 👍,859
1.57486e+18,1038084229.0,JamieMcullough,2022-09-27T20:51:56.000Z,@jchybow @RealDanODowd @elonmusk Umm no. In fact... Elon even lied about that. Blatantly. https://t.co/vTVduEYmjq,173
1.57486e+18,922084350.0,Trevadys,2022-09-27T20:51:49.000Z,@gguntaku @elonmusk @Twitter It’s either that or those fake graphic artists that try to sell you stuff.,217
1.57486e+18,1.4402e+18,PourbabaReza,2022-09-27T20:51:45.000Z,@Maddox8212 @1500tasvir_en @HRC @UN @UNHumanRights @hrw @coldplay @BebeRexha @MrBeast @elonmusk @BillGates @rogerwaters @JeffBezos @Google @DavidDobrik @jtimberlake @justinbieber @selenagomez Then who cares?!,10
1.57486e+18,1.54466e+18,OverlordMongol,2022-09-27T20:51:39.000Z,When it comes to identifying twitter bots\n@elonmusk \n\nThinking Slow is your man https://t.co/3g44Zmzqyd,72
1.57486e+18,1.05921e+18,Shiba4545,2022-09-27T20:51:35.000Z,@bull_bnb #LUNC #LUNACLASSIC @elonmusk #LUNC 🤑💸🔥,17
1.57486e+18,1.53056e+18,musicphantom69,2022-09-27T20:51:34.000Z,@safferguru @DraganaMusk @PryZmRuleZZ @Raychii00420 @CCuntamed @lionelclone @1st_Akkadian @tearsintherain1 @forge_work @wacojenni @TommyArikan @devine1jojo @pureheartnsoul @DavidLenartowi1 @krstnb80 @xdianalandx @SillE_llis @alfasyawiranda @Sakalichi @DogeAccept @Elizabe21126498 @benjsequations @RENATUSInc5000 @JupitorAscendi1 @MedicineManWalk @cultureAwear @Eminem @elonmusk @occupymars42069 @SnoopDogg @jamielsimon @TeslaAiBotgirl @ING @Fact Hi poeps. 👋\n😉🤭\n❤️❤️❤️,859
1.57486e+18,1.49176e+18,TMKAREL1776,2022-09-27T20:51:33.000Z,@elonmusk HEY\nFLORIDA IS GONNA NEED A STARLINK \nHELP US OUT !!!!,542
1.57486e+18,1.50617e+18,CourtesaWall,2022-09-27T20:51:32.000Z,"""Elon’s fresh fight with Aussie mining billionaire Twiggy Forrest\nA war of words has broken out between Elon Musk and one of Australia’s richest men, with the Tesla founder accused of being in it “for a buck”.\n\nHonestly Twig.  Shut up.\n@elonmusk \n\nhttps://t.co/KcsqgYXBjA",298
1.57486e+18,77045217.0,toplagal,2022-09-27T20:51:27.000Z,@AllThingsTSLA @elonmusk @teslaownersSV @EvaFoxU @DimaZeniuk @chicago_glenn @Tesla @TeslaMotorsCZ @29deIaysIater @DirtyTesLa This has to be my next car!,2184
1.57486e+18,4761263563.0,PolaBearHugs2U,2022-09-27T20:51:25.000Z,@elonmusk @SpaceX Spectacular!❤️,118
1.57486e+18,1.27584e+18,MilitaryStart4,2022-09-27T20:51:19.000Z,@NoVaseline4you @lightersup9 @BananasNuts1 @BLINDEDBYTHEL13 @SUPERJOLLYGREE1 @SPICYMOOSEBALLS @HEREBEDRAGONS19 @GIANTMOOSEBALLS @toddhassinger11 @DONKEYKONGNUT @Thundeer20 @Bigfoothairyst1 @ohdeer77 @BANANADEER4 @chubbs172 @GODISBACK5 @gnarlyballs @nutcontroversy @GeishaJin @SmomMan @Espo11Michael @realDonaldTrump @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @JamesGunn @SecretService @AirMobilityCmd @RobLowe @prattprattpratt @KidRock @jack @elonmusk @PrimeCreator2 https://t.co/E2KRyksWv2\nWAR\nNUCLEAR\nhttps://t.co/0Fo6dUKg9Y\n45[]\nHARD FUCKING 9\nROCK BASS\n451\n5:5 https://t.co/kYUOggXUC9,41
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:51:18.000Z,@bucket_pop @Openskies13 @oracletim1 @elonmusk @WholeMarsBlog @imPenny2x @Scobleizer advancing humanity in every way,993
1.57486e+18,1.25651e+18,NicklasNilsso14,2022-09-27T20:51:17.000Z,"@ray4tesla @elonmusk Prototypes are easy, production is hard, scale production with positive cashflow is magnitudes harder!\n\nWhish them all good luck though!",867
1.57486e+18,1.27809e+18,factsoveragenda,2022-09-27T20:51:16.000Z,"@corpuscollossus @WvuDuke @VICE @elonmusk Mussolini was a ""left wing fascist,"" a former socialist but anti-globalist. Read up on history - Mussolini is a blend of Putin and Trudeau in modern-day terms. And no, she didnt say that. She believes in Italy-first though.",48
1.57486e+18,67541546.0,JamesKaen,2022-09-27T20:51:15.000Z,"@elonmusk @Tesmanian_com Absurdity. Congrats to @Tesla for the impressive safety statistics…1 crash for every 4.31million miles driven by Teslas on Autopilot; 1 crash for every 1.59million miles without autopilot. NHTSA’s reported a car crash every 484,000 miles (non-Tesla). Clearly we have a winner. ⚡️",80
1.57486e+18,2177259043.0,MikeGhostwriter,2022-09-27T20:51:12.000Z,@elonmusk Saw this today.  🤣. https://t.co/aPBJt5pcyV,154
1.57486e+18,1.49876e+18,Bayramerefolu4,2022-09-27T20:51:11.000Z,@Kevin2600 @mherfurt @elonmusk 👀👀👀👀👀👀👀👀👀👀,11
1.57486e+18,1038084229.0,JamieMcullough,2022-09-27T20:51:06.000Z,"@brad_buckets @Ant_AnnaE @RealDanODowd @elonmusk The data is nonsense. If these are high rated drivers, they have a low probability of getting in an accident anyway. I haven't been in an accident in over 15 years. Super small dataset. And... There has been accidents with FSD Beta. Elon even lied about it.https://t.co/vTVduEYmjq",173
1.57486e+18,496949253.0,tearsintherain1,2022-09-27T20:51:05.000Z,"@YeshuaisSavior @JoleneBlahahaha @SpadersNFTs @lionelclone @CCuntamed @DraganaMusk @DogeAccept @bugaloo_2 @xdianalandx @musicphantom69 @TheDogeSon1 @devine1jojo @forge_work @Muhamma39693128 @PiaPanda96 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany @MaximoBanksy Is this what you saw in your #AI program? I presume they update it, not sure if we all get same updates, as in theory each theme could have its own outcome?",2903
1.57486e+18,4761263563.0,PolaBearHugs2U,2022-09-27T20:50:51.000Z,@elonmusk You make me laugh! Love your sense of humour!🤣🤣❤️,118
1.57486e+18,4708193835.0,sefaaykann,2022-09-27T20:50:47.000Z,"@teslaownersSV @elonmusk Will you continue to support @_hamster_coin ? With your help, we will show the power of oppressed hamsters all over the world.",221
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:50:43.000Z,@TriggerElon @elonmusk @WholeMarsBlog Boston Dynamic is more of code instructions (if this do that) and not AGI (vision + brain) that Tesla is going after.,993
1.57486e+18,1.50749e+18,MOlisaebuka,2022-09-27T20:50:41.000Z,@elonmusk Ratio,521
1.57486e+18,4708193835.0,sefaaykann,2022-09-27T20:50:40.000Z,"@elonmusk Will you continue to support @_hamster_coin ? With your help, we will show the power of oppressed hamsters all over the world.",221
1.57486e+18,9.91423e+17,Faahadahmad,2022-09-27T20:50:36.000Z,@elonmusk Check on @Pos32_protocol sir. #POS32 first validator is live and 2 more would be comming after that in no time. \n\nThis one is going to do massive things is such short time.\n\n$DC #AMPLIFI $kek $tsuka \n\nThe progress for the first node can be monitored here\nhttps://t.co/A75l2V6YMW https://t.co/3ybcGvXmR0,809
1.57486e+18,1.50749e+18,MOlisaebuka,2022-09-27T20:50:13.000Z,@DanielRegha @elonmusk Ratio,521
1.57486e+18,1.4781e+18,kriptosk1,2022-09-27T20:50:07.000Z,@abstractnouveau @elonmusk @airdropinspect @airdropblgspot @ashwsbreal  @cz_binance,88
1.57486e+18,8.21103e+17,Aust750,2022-09-27T20:50:01.000Z,@elonmusk #putwindowsontheroof,216
1.57486e+18,1.55165e+18,toni_g19,2022-09-27T20:49:59.000Z,"@ejswensson @19ALB97 @elonmusk Just like the government, IF they say so...",2926
1.57486e+18,1.32772e+18,X4Tesla,2022-09-27T20:49:43.000Z,@AllThingsTSLA @elonmusk @teslaownersSV @EvaFoxU @DimaZeniuk @chicago_glenn @Tesla @TeslaMotorsCZ @29deIaysIater @DirtyTesLa Yes. 👍👍,112
1.57486e+18,1.16683e+18,ben_mcwha,2022-09-27T20:49:34.000Z,@MuskUniversity @elonmusk Time or love?,1
1.57486e+18,372959979.0,RenataKonkoly,2022-09-27T20:49:29.000Z,@SaveLibertyUS @elonmusk 🙂 https://t.co/pBhNY3VnbI,8544
1.57486e+18,7.78282e+17,MatchasmMatt,2022-09-27T20:49:26.000Z,@WR4NYGov @RationalEtienne @wanda_hudson @drew95ca @j_grieshaber @giga_bull @elonmusk On the plus side you're not a lawyer anymore!,20410
1.57486e+18,1.53056e+18,musicphantom69,2022-09-27T20:49:25.000Z,@TommyArikan @DraganaMusk @PryZmRuleZZ @Raychii00420 @CCuntamed @lionelclone @1st_Akkadian @tearsintherain1 @forge_work @wacojenni @devine1jojo @pureheartnsoul @DavidLenartowi1 @krstnb80 @xdianalandx @SillE_llis @safferguru @alfasyawiranda @Sakalichi @DogeAccept @Elizabe21126498 @benjsequations @RENATUSInc5000 @JupitorAscendi1 @MedicineManWalk @cultureAwear @Eminem @elonmusk @occupymars42069 @SnoopDogg @jamielsimon @TeslaAiBotgirl @ING @Fact 🤣😭,859
1.57486e+18,1.53168e+18,RockstarNorth00,2022-09-27T20:49:25.000Z,@elonmusk https://t.co/Shqbt0l1VN,0
1.57486e+18,1.15152e+18,TeslaSynopsis,2022-09-27T20:49:23.000Z,"@SeanM42411766 @JoeTegtmeyer @wanda_hudson @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos I tired searching for the answer on this for the last couple of days. Very helpful, thanks for this info.",993
1.57486e+18,78456580.0,suziecuez,2022-09-27T20:49:22.000Z,#IUsedToThink that @elonmusk was the name of a fancy men’s cologne,1653
1.57486e+18,1.53168e+18,RockstarNorth00,2022-09-27T20:49:12.000Z,I'ma try n keep this Rolex @elonmusk,0
1.57486e+18,1.22845e+18,0BogartsGhost0,2022-09-27T20:49:12.000Z,@elonmusk https://t.co/OsNoboZxRF,78
1.57486e+18,1.32797e+18,IOsutuk,2022-09-27T20:49:10.000Z,@elonmusk https://t.co/dzOs2UcoCR,513
1.57486e+18,1957568797.0,JohnnaCrider1,2022-09-27T20:48:50.000Z,@JoeTegtmeyer @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos Yw!,57518
1.57486e+18,8.26903e+17,artanmorina0,2022-09-27T20:48:48.000Z,@elonmusk Hahahaahahah,22
1.57486e+18,1.19295e+18,cee_au,2022-09-27T20:48:46.000Z,@elonmusk Newspapers are just “printed internet” 😂 facts,44
1.57486e+18,1851925566.0,CyberA1ex,2022-09-27T20:48:42.000Z,@elonmusk LMAAOOOOOOO,171
1.57486e+18,54190474.0,jess77ica,2022-09-27T20:48:40.000Z,"@greg16676935420 @elonmusk Time for some research... newsprint comes from recycled paper which comes from the pulp processed from trees grown for the purpose.  Paper is the best recyclable, biodegradable, reusable natural resource available.",71
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:48:39.000Z,@xdianalandx @PiaPanda96 @musicphantom69 @MaximoBanksy @CCuntamed @tearsintherain1 @DogeAccept @YeshuaisSavior @bugaloo_2 @TheDogeSon1 @devine1jojo @JoleneBlahahaha @forge_work @Muhamma39693128 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany I love that you love me!\n\nAnd I Love you 💜 😍 ❤️ 😘,142
1.57486e+18,1.46943e+18,NahkaiMurrao84,2022-09-27T20:48:38.000Z,@elonmusk @NewsPolitics staged?,461
1.57486e+18,228343002.0,seth1st,2022-09-27T20:48:28.000Z,@TeslaAndDoge @elonmusk But their value is not. 😜,220
1.57486e+18,1.12296e+18,DarkSoulja3323,2022-09-27T20:48:27.000Z,@DONDOGE5000 @kevinolearytv When #Dogecoin goes to the moon get ready for the 1 trillion$ market cap. ❤❤❤ @elonmusk,112
1.57486e+18,1.32797e+18,IOsutuk,2022-09-27T20:48:27.000Z,@PandeyAsmin @elonmusk https://t.co/0vZ60qFNwH,513
1.57486e+18,2411420796.0,PaulAufiero,2022-09-27T20:48:23.000Z,@elonmusk The good old days when this was a email https://t.co/V0ok30ZLXG,44
1.57486e+18,1109809249.0,howlongisnow73,2022-09-27T20:48:20.000Z,@elonmusk Please don't let this fail. https://t.co/qw6YK1JZG3,346
1.57486e+18,1.04288e+18,Snowreman,2022-09-27T20:48:17.000Z,"@elonmusk Mr. Musk, thank you for your attention to Iran.\n#OpIran \n#MahsaAmini",5
1.57486e+18,1.53946e+18,Aragorn92022458,2022-09-27T20:48:17.000Z,@Bart951 @ElNecio_Cuba @MultaniLuis @Cubanito_Cu @Dvdzov @raudel_leon @elguayabero59 @AlexdelaSerna2 @FrankLopezCuba @RafelitoRojo @RojoDCorazn1 @REDROJA4 miniminiminiminñiminikinikinimiminjminimiñimini\n#Guanajo \n#CubaFailedState\n@elonmusk \n#SocialismoEsMiseria\n#ComunismoEsMuerte\n@MGVivero \n#CubaPaLaCalle\n#SOSCuba,107
1.57486e+18,1.28897e+18,JoeTegtmeyer,2022-09-27T20:48:14.000Z,@JohnnaCrider1 @teslascope @DerekZ47 @nicka727 @elonmusk @johnkrausphotos Thanks! 🤠,11748
1.57486e+18,1268990484.0,therealFBJ01,2022-09-27T20:48:10.000Z,@elonmusk \n\n#TvTime https://t.co/Avcvz8B3Dv,200
1.57486e+18,1.52398e+18,VPercak,2022-09-27T20:48:09.000Z,@DCINFT @Dezmos_eth @elonmusk @VitalikButerin @TheRock look at this culture 💎🤌 https://t.co/uPxDvemstK,63
1.57486e+18,1038084229.0,JamieMcullough,2022-09-27T20:48:00.000Z,@jchybow @RealDanODowd @elonmusk You don't know that. There very well could be. Investigations are typically  non-public if they are on-going.,173
1.57486e+18,1.28084e+18,AbadSafa,2022-09-27T20:47:51.000Z,@elonmusk Elon Question: Is the Earth spherical or flat?,1151
1.57486e+18,1.4541e+18,robloxmemory,2022-09-27T20:47:51.000Z,@elonmusk I'm saxon,1
1.57486e+18,1.54952e+18,MetaphysicsE,2022-09-27T20:47:49.000Z,"@elonmusk The ETs, guides/ universe had you and me have esp this morning.",1
1.57486e+18,2783123515.0,boomtown1717,2022-09-27T20:47:44.000Z,@elonmusk Who the fuck is Saxon?,87
1.57486e+18,1.39513e+18,frenszie,2022-09-27T20:47:41.000Z,@elonmusk I used to only get a newspaper to line the bottom of the birdcage. Never read it. 😂,163
1.57486e+18,1.10345e+18,StatsTeslaApp,2022-09-27T20:47:38.000Z,Tesla starts playing music (Spotify) automatically after entering when it was stopped the last time I left the car\nI think the default should be no music or at least use the last state when driver left the car. @elonmusk \nDoes it do the same thing for you?,10082
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:47:36.000Z,@YeshuaisSavior @JoleneBlahahaha @lionelclone @CCuntamed @tearsintherain1 @DraganaMusk @DogeAccept @bugaloo_2 @xdianalandx @musicphantom69 @TheDogeSon1 @devine1jojo @forge_work @Muhamma39693128 @PiaPanda96 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany @MaximoBanksy Please 🙏,142
1.57486e+18,1282267508.0,NelsonDeCaires,2022-09-27T20:47:33.000Z,"@elonmusk What a waste of power, paper and ink for something that no one wants anymore",71
1.57486e+18,8.16579e+17,MissAutobahn1,2022-09-27T20:47:27.000Z,@elonmusk https://t.co/uaBBIRW6Tp,324
1.57486e+18,1.57467e+18,Zohre_Sh91,2022-09-27T20:47:27.000Z,@elonmusk #MahsaAmini,1
1.57486e+18,238456737.0,sishozrim,2022-09-27T20:47:19.000Z,@trm_india @greg16676935420 @elonmusk There is something called ads,72
1.57486e+18,1211666990.0,zeqirnika,2022-09-27T20:47:16.000Z,@Tamadogecoin✳️😍\n@carldawkins16 👑\nThe Rocket is ready to Launch\n🚀🚀🚀🚀🚀🚀🚀#Tamadoge\n#memecoin \n#Nft\n#NFTs\n#elonmusk\n@elonmusk \n@VitalikButerin @cz_binance \n#newlistings \n#besttoken https://t.co/sxQZ0OslSM,98
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:47:16.000Z,@TheDogeSon1 @YeshuaisSavior @JoleneBlahahaha @lionelclone @CCuntamed @tearsintherain1 @DraganaMusk @DogeAccept @bugaloo_2 @xdianalandx @musicphantom69 @devine1jojo @forge_work @Muhamma39693128 @PiaPanda96 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany @MaximoBanksy Or just become smarter assholes...for sum,142
1.57486e+18,1.57401e+18,bluebee7777,2022-09-27T20:47:10.000Z,@elonmusk #MahsaAmini\n#مهسا_امینی\n#اعتصابات_سراسری\n#OpIran,5
1.57486e+18,1226350189.0,1LightwaveTech,2022-09-27T20:47:07.000Z,#TSLA $TSLA @ElonMuskNewsOrg @TeslaBest @elonmusk @Tesla @truth_tesla @teslaownersSV @teslaeconomist @Teslaconomics \n\nGM delays return-to-office mandate after employee backlash\nhttps://t.co/Ajd1EWMfAS,442
1.57486e+18,1.43968e+18,nbapixelstars,2022-09-27T20:46:56.000Z,@elonmusk https://t.co/1vSvQHOlDA,982
1.57486e+18,2896560575.0,efozblack1,2022-09-27T20:46:55.000Z,@elonmusk 😂😂😂,138
1.57486e+18,2927250153.0,KingJames540,2022-09-27T20:46:46.000Z,@elonmusk if you build a giant 3d printer linked to the IOT you can mass produce the tesla bots and it will help when it’s time to download the subconscious in bot form,549
1.57486e+18,1.48512e+18,MetavrseKing,2022-09-27T20:46:43.000Z,@brwnzilla @elonmusk 💀💀💀,2317
1.57486e+18,3234739550.0,RajabAmetz,2022-09-27T20:46:40.000Z,"@elonmusk @lacker @ilyasut Hi there\n\ni want to inform you the most potential coin of the year, that is tom coin TMC \n\n0x8f1fe4e6707cd4236b704759d2ee15166c68183a\n\nPlease follow our twitter @Tomcoin_Bsc_\n\nbuy now before too late\n\n#tomcoinbsc #tomcoin",98
1.57486e+18,9.02083e+17,SpadersNFTs,2022-09-27T20:46:38.000Z,@YeshuaisSavior @JoleneBlahahaha @lionelclone @CCuntamed @tearsintherain1 @DraganaMusk @DogeAccept @bugaloo_2 @xdianalandx @musicphantom69 @TheDogeSon1 @devine1jojo @forge_work @Muhamma39693128 @PiaPanda96 @TeslaJesus69420 @orbulon_v7 @Twitter @DrawThisTweet @YourHomeMars @dogecoin @Tesla @SpaceX @elonmusk @kimbal @neuralink @boringcompany @MaximoBanksy Self-realization.....\n\nIt's so bliss...like being born again,142
1.57486e+18,1.26753e+18,CatPursuer,2022-09-27T20:46:35.000Z,@yesnuclear @elonmusk For what?,5
