id,author_id,author,timestamp,text,followers,sentiment_asent,sentiment_textblob,average_sentiment,weighted_sentiment
1.57487e+18,1.33695e+18,francisemojong2,2022-09-27T21:11:36.000Z,@elonmusk https://t.co/JwgDf79vCV,33,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:11:34.000Z,@elonmusk https://t.co/uCO244OqVQ,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:11:29.000Z,@Tesla @elonmusk https://t.co/W8G36S4rZJ,117,0.0,0.0,0.0,0.0
1.57487e+18,1.45854e+18,hungjae_oh,2022-09-27T21:11:20.000Z,@elonmusk He need to learn the gun of reading with physical papers 🤣,426,0.18273714484542528,0.0,0.09136857242271264,38.92301185207558
1.57487e+18,1.15152e+18,TeslaSynopsis,2022-09-27T21:11:19.000Z,@imPenny2x @Scobleizer @BlackStyllion @WholeMarsBlog @Teslaconomics @elonmusk @UAW I remember Mary Led... People who just look at headline will believe since it coming from Biden also. Sad...,993,-0.15888586852485811,-0.5,-0.32944293426242904,-327.13683372259203
1.57487e+18,1.51996e+18,Johntburkett,2022-09-27T21:11:18.000Z,@DanielRegha @elonmusk Have a hot steamy bowl of,1,0.0,0.25,0.125,0.125
1.57487e+18,1.51867e+18,Susan057816,2022-09-27T21:11:16.000Z,"@heydave7 @elonmusk I'm a private landlord. A personal assistant is needed for a work-from-home position; the weekly pay is $650. DM me For additional details on the work from home position,. No formal training is required.",22,-0.07973825471753937,0.0,-0.039869127358769685,-0.8771208018929331
1.57487e+18,2273002926.0,whitakermike33,2022-09-27T21:11:14.000Z,@elonmusk lol hope our real princesses would be this pretty,661,0.8359758677591163,0.4166666666666667,0.6263212672128915,413.9983576277213
1.57487e+18,1.5477e+18,musk_tatiana,2022-09-27T21:11:12.000Z,@MoonUniversity @elonmusk ВСЕ ЗАВИСИТ ОТ ТЕБЯ МОЙ ЛЮБИМЫЙ ИЛОН....ТЫ РАБОТАЕШ В РЕЖИМЕ МНОГОЗАДАЧНОСТИ И ИНОГДА ЗАБЫВАЕШ СОСРЕДОТОЧИТСЯ НА САМОМ ГЛАВНОМ....Я НАДЕЮСЬ ДОРОГОЙ ИЛОН ТЫ МЕНЯ ПРАВИЛЬНО ПОНЯЛ....????? ВРЕМЯ ЛЕТИТ СО СКОРОСТЬЮ СВЕТА НО ПРИ ОПРЕДЕЛЕННЫХ ОБСТОЯТЕЛЬСТВАХ ТЯНЕТСЯ ОЧЕНЬ МЕДЛЕННО.....,15,0.0,0.0,0.0,0.0
1.57487e+18,325661800.0,RylandBallin,2022-09-27T21:11:10.000Z,@elonmusk can you use Starlink to help Floridians during Ian?\n#ElonMusk #elonmusktwitter #Starlink #IranRevolution #hurricaineIan,22,0.200961912634691,0.0,0.1004809563173455,2.210581038981601
1.57487e+18,1.52106e+18,von_elon,2022-09-27T21:11:09.000Z,@PPathole @elonmusk https://t.co/EdNorcq1ee,211,0.0,0.0,0.0,0.0
1.57487e+18,1.53609e+18,_SpaceSeX,2022-09-27T21:11:07.000Z,"@HappyJesse @wanda_hudson @YeshuaisSavior @RationalEtienne @drew95ca @j_grieshaber @giga_bull @WR4NYGov @elonmusk @WR4NYGov, believe in love!",175,0.3348167540417664,0.625,0.4799083770208832,83.98396597865455
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:59.000Z,@elonmusk https://t.co/FQByGd1hVK,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:56.000Z,@elonmusk https://t.co/SMa08FKg89,117,0.0,0.0,0.0,0.0
1.57487e+18,1.51095e+18,graeme_cobb,2022-09-27T21:10:55.000Z,"@RealDanODowd @WholeMarsBlog @elonmusk @Tesla When you concerntrate this hard to wreck advancing AGI software that will save lives, you also wreck your own reputation &amp; company’s chances who’s software also aims to save lives. I’d respect you if you knuckled down, kept quiet &amp; worked hard at your own company’s success.",51,0.33354343777614487,0.10873015873015872,0.2211367982531518,11.277976710910742
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:52.000Z,@elonmusk https://t.co/INzb2ttGK3,117,0.0,0.0,0.0,0.0
1.57487e+18,9.68751e+17,stevenyoungqld,2022-09-27T21:10:49.000Z,@elonmusk https://t.co/t7tvXyNfGv,1037,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:49.000Z,@elonmusk https://t.co/12ZEKcLOuH,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:46.000Z,@elonmusk https://t.co/16MPWqahGf,117,0.0,0.0,0.0,0.0
1.57487e+18,1.33695e+18,francisemojong2,2022-09-27T21:10:45.000Z,@elonmusk https://t.co/JwgDf79vCV,33,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:40.000Z,@elonmusk https://t.co/ouaxY6d8AU,117,0.0,0.0,0.0,0.0
1.57487e+18,26856152.0,Light____Bearer,2022-09-27T21:10:38.000Z,@Natarlux @elonmusk It's also a great window squeegee.,123,0.31244666346947286,0.8,0.5562233317347365,68.41546980337259
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:37.000Z,@elonmusk https://t.co/8hA0fCZEau,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:34.000Z,@elonmusk https://t.co/PiXIArrrlB,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:29.000Z,@elonmusk https://t.co/Gq7BdJQBht,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:25.000Z,@elonmusk https://t.co/BZi03qIfSg,117,0.0,0.0,0.0,0.0
1.57487e+18,1.508e+18,yazdan_ferferi,2022-09-27T21:10:23.000Z,@elonmusk Do I have to install this program to access Starlink Internet?\n#مهسا_امینی \n#Mahsa_Amini \n#OpIran https://t.co/pvHzfj3dgy,335,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:22.000Z,@elonmusk https://t.co/vZfWCg4S6m,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:15.000Z,@elonmusk @Twitter @verified @paraga https://t.co/EsCI4OpTt4,117,0.0,0.0,0.0,0.0
1.57487e+18,2238661575.0,AlMan2022,2022-09-27T21:10:15.000Z,"Hi ⁦@elonmusk⁩ ,\ntoday i went to the dealership for my new #Tesla .\nCan you guess where it is? 😉 https://t.co/58saTlBzwS",46,0.0,0.13636363636363635,0.06818181818181818,3.1363636363636362
1.57487e+18,1.35144e+18,TeslaTomMY1,2022-09-27T21:10:14.000Z,@klwtts @Tesla @elonmusk Did you inquire about transferring your reservation to a third party?  You may have led them to believe that you are a reseller: https://t.co/Ziz2wJWZLO,2484,0.13397460842312733,0.0,0.06698730421156367,166.39646366152414
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:12.000Z,@elonmusk https://t.co/ueAw34bc5x,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:09.000Z,@elonmusk https://t.co/B9WC26NKz8,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:06.000Z,@elonmusk https://t.co/KIRfIijm5E,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:10:03.000Z,@elonmusk https://t.co/QH8zaUVDfj,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:54.000Z,@elonmusk https://t.co/z0TXaqmOdd,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:48.000Z,@elonmusk https://t.co/xx2qPynafE,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:44.000Z,@elonmusk https://t.co/i1OZyoF8rX,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:41.000Z,@elonmusk https://t.co/qCgzUDqfro,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:38.000Z,@elonmusk https://t.co/VW6aJp79zl,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:35.000Z,@elonmusk https://t.co/1dnDTCHstl,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:31.000Z,@SpaceX @elonmusk https://t.co/vf981vObjj,117,0.0,0.0,0.0,0.0
1.57487e+18,1.52754e+18,bongrat55,2022-09-27T21:09:31.000Z,"@PPP_Tres @compound248 @elonmusk Don’t worry Elon, I am happy to take my $54.20 after the October trial. I enjoy watching you get dragged through the mud too much.",250,0.22037338757026434,0.46666666666666673,0.3435200271184655,85.88000677961638
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:27.000Z,@elonmusk https://t.co/ViU1kaScEZ,117,0.0,0.0,0.0,0.0
1.57487e+18,1.53892e+18,AdekolaTunde6,2022-09-27T21:09:27.000Z,@elonmusk #XRP is the next Gigantic Gem in space aligning it's token to Holders as a rewards &amp; trade well in its own DEX as well ✅✅\n#XRP got 💢huge burn coming\n   💥Ownership to be renounce soon🔥\nTG link: https://t.co/QL2J7cOD5B\n#XRP #XrpC #XrpCash #ripple #crypto #Binance\n#BSCGem #BTC https://t.co/4YFPRkErpu,13,-0.14208368430980306,0.3,0.07895815784509846,1.02645605198628
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:24.000Z,@elonmusk https://t.co/4W5G3mfjFp,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:19.000Z,@NASA @elonmusk https://t.co/CqR1UUiY50,117,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:14.000Z,@elonmusk https://t.co/UVKZw3Pt0e,117,0.0,0.0,0.0,0.0
1.57487e+18,7.70998e+17,ekapobkul,2022-09-27T21:09:13.000Z,@WR4NYGov @RationalEtienne @wanda_hudson @drew95ca @j_grieshaber @giga_bull @elonmusk Have you tried Supergut?,1111,0.0,0.0,0.0,0.0
1.57487e+18,1.25734e+18,AdamasNemesis,2022-09-27T21:09:11.000Z,@elonmusk Great shot!,4106,0.6588499228612155,1.0,0.8294249614306077,3405.618891634075
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:08.000Z,@elonmusk https://t.co/Vd8kbd35xI,117,0.0,0.0,0.0,0.0
1.57487e+18,1.30893e+18,Th3NamelssGhoul,2022-09-27T21:09:07.000Z,Por eso no me gusta cortarme el cabello donde @pandemoniosss \n🥺💅\n\n@PsiclogoTuiter1 @escup1tajo_bebe @geocord @yonosoy_tota @elonmusk https://t.co/rLve361AQH,1861,-0.295958174200194,0.0,-0.147979087100097,-275.3890810932805
1.57487e+18,1.15152e+18,TeslaSynopsis,2022-09-27T21:09:07.000Z,@Scobleizer @BlackStyllion @WholeMarsBlog @Teslaconomics @imPenny2x @elonmusk @UAW GM management is not the sharpest knife in the cabinet.,993,0.0,0.0,0.0,0.0
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:09:03.000Z,@elonmusk https://t.co/o0SR9zKoK8,117,0.0,0.0,0.0,0.0
1.57487e+18,1.39004e+18,FeranmiOf,2022-09-27T21:09:03.000Z,@vibewhunter @DanielRegha @elonmusk Him no know ni,523,-0.147979087100097,0.0,-0.0739895435500485,-38.696531276675366
1.57487e+18,1.44136e+18,lKj0ZoDUHbKDkl7,2022-09-27T21:08:57.000Z,@elonmusk https://t.co/E4ZJrpP4G9,117,0.0,0.0,0.0,0.0
1.57487e+18,9.77728e+17,IvanBolatti,2022-09-27T21:08:51.000Z,@RenataKonkoly @elonmusk Saxon was right,97,0.0,0.2857142857142857,0.14285714285714285,13.857142857142856
1.57487e+18,9.87338e+17,alexandrazoev,2022-09-27T21:08:46.000Z,@elonmusk Where do we go when we fall asleep ?,179,0.0,0.0,0.0,0.0
1.57487e+18,1.01749e+18,ByeonChansoo,2022-09-27T21:08:41.000Z,@Twitter is awfully slow in my Tesla. Could we get a nice Twitter app? @elonmusk @WholeMarsBlog https://t.co/B0Gl58k3gT,2346,0.10536590380294057,0.14999999999999997,0.12768295190147028,299.5442051608493
1.57487e+18,1.51577e+18,Albeekeeper,2022-09-27T21:08:41.000Z,@PPathole @rojo304 @elonmusk Very strange,139,-0.13580144668181576,-0.065,-0.10040072334090788,-13.955700544386195
1.57487e+18,222119171.0,akeelahmed11,2022-09-27T21:08:12.000Z,@MrBeast @elonmusk @MuskUniversity @BillGates @JeffBezos @USAID @ADB_HQ,7,0.0,0.0,0.0,0.0
1.57487e+18,1.54952e+18,MetaphysicsE,2022-09-27T21:08:10.000Z,"@elonmusk I don’t know why I had esp with you today. The universe connected us like that. The universe is alive, being one with the universe can unlock great things more than human. Did you see that wolf clip.  https://t.co/KmXSNwwlHj we are part of the ecosystem also, many abilities.",1,0.23048246172640222,0.38,0.3052412308632011,0.3052412308632011
1.57487e+18,1.15152e+18,TeslaSynopsis,2022-09-27T21:07:55.000Z,@Scobleizer @BlackStyllion @WholeMarsBlog @Teslaconomics @imPenny2x @elonmusk @UAW What was your top 1-3 biggest take away?,993,0.10114434748483472,0.5,0.30057217374241735,298.46816852622044
1.57487e+18,1.51683e+18,4n6profnchgo,2022-09-27T21:07:49.000Z,@elonmusk https://t.co/k7ROn0O8U0,34,0.0,0.0,0.0,0.0
1.57487e+18,1.57207e+18,PPP_Tres,2022-09-27T21:07:41.000Z,@compound248 @bongrat55 I’ll take my $54.20 per share now @elonmusk . Pay up pedo boy,117,0.09661253740634558,0.0,0.04830626870317279,5.6518334382712165
1.57487e+18,4148245799.0,Flip2582,2022-09-27T21:07:38.000Z,@elonmusk 😱 https://t.co/zIHPSWyFRS,32,-0.7905694150420948,0.0,-0.3952847075210474,-12.649110640673516
1.57487e+18,65149450.0,TeslaJLP,2022-09-27T21:07:17.000Z,"@StatsTeslaApp @elonmusk Yeah this is annoying, especially if its loud. Even if I pause the music before getting out, it comes on automatically",974,-0.04267895997763199,-0.23333333333333336,-0.13800614665548266,-134.41798684244011
1.57487e+18,1.23393e+18,GailAlfarATX,2022-09-27T21:07:16.000Z,@RationalEtienne @teslavangelist @elonmusk @wanda_hudson @WR4NYGov @TeslaBoomerMama @LaurenRow5 @EvaFoxU @EliBurton_ @wyldeAF @arctechinc Ai/men,52484,0.0,0.0,0.0,0.0
1.57487e+18,62357178.0,saintdenniswall,2022-09-27T21:07:10.000Z,@AllThingsTSLA @elonmusk @teslaownersSV @EvaFoxU @DimaZeniuk @chicago_glenn @Tesla @TeslaMotorsCZ @29deIaysIater @DirtyTesLa Yes! I certainly do like the Tesla Roadster! 😁,29,0.21541575040532734,0.26785714285714285,0.2416364466312351,7.007456952305818
1.57487e+18,236894984.0,Techgnostik,2022-09-27T21:07:03.000Z,"@justin_horn @klwtts @Tesla @elonmusk You don't have to check on the order every day. They sent emails to everybody. Maybe even text messages too. If you can't respond to that in 2 weekd, guess you weren't that interested?",1501,0.06698730421156367,0.25,0.15849365210578184,237.89897181077853
1.57487e+18,1.49625e+18,SaxonJamesMusk,2022-09-27T21:07:01.000Z,@elonmusk Are you okay?,7,0.22634795467253557,0.5,0.3631739773362678,2.5422178413538745
1.57487e+18,1.53609e+18,_SpaceSeX,2022-09-27T21:06:58.000Z,@HappyJesse @wanda_hudson @YeshuaisSavior @RationalEtienne @drew95ca @j_grieshaber @giga_bull @WR4NYGov @elonmusk The extraordinary can happen… https://t.co/YbsqT79ZXP,175,0.0,0.3333333333333333,0.16666666666666666,29.166666666666664
1.57487e+18,71995189.0,USMC_NASCARFire,2022-09-27T21:06:57.000Z,@DriveTeslaca @SpaceX @elonmusk Beautiful!!,998,0.6687860086689495,1.0,0.8343930043344747,832.7242183258057
1.57487e+18,7.80117e+17,bulkportals,2022-09-27T21:06:51.000Z,@elonmusk Noo Elon,94,0.0,0.0,0.0,0.0
1.57487e+18,222119171.0,akeelahmed11,2022-09-27T21:06:47.000Z,@MrBeast @elonmusk @MuskUniversity @BillGates   I need 1500$ to continue my studies. If you could lend it to me I will pay it back. In 6 months. It might not be a big amount but I'am from pakistan and we've been hit by massive floods and I can't burden my family with anything.,7,-0.06819201126253031,0.0,-0.03409600563126516,-0.2386720394188561
1.57487e+18,1.15152e+18,TeslaSynopsis,2022-09-27T21:06:35.000Z,"@Scobleizer @BlackStyllion @WholeMarsBlog @Teslaconomics @imPenny2x @elonmusk @UAW Awesome, when was this?",993,0.20829777564631524,1.0,0.6041488878231576,599.9198456083955
1.57487e+18,2715287017.0,Betsy4466,2022-09-27T21:06:33.000Z,@GoVols1914 @elonmusk Yeah wow!,392,0.3712088161866343,0.125,0.24810440809331716,97.25692797258033
1.57487e+18,8.27225e+17,ih82b24ward,2022-09-27T21:06:32.000Z,@elonmusk @Twitter is also used as a source 🤬,75,0.0,0.0,0.0,0.0
1.57487e+18,1.50916e+18,OLASUPO52748426,2022-09-27T21:06:17.000Z,@NobleCoins @DanielRegha @elonmusk Stop adding fear to fame!,99,-0.41992135412667153,0.0,-0.20996067706333577,-20.78610702927024
1.57487e+18,1.43227e+18,jeno_long,2022-09-27T21:06:03.000Z,"@CathieDWood @ARKInvest @jimcramer @MadMoneyOnCNBC @elonmusk @mcuban @JeffBezos @ajassy @amazon \n\nAccording to a @Reuters report, #Europe’s drug makers have warned they may stop making some cheap #GenericMedicines because of surging electricity costs and are calling for an https://t.co/XiwcDwW5fC",153,-0.2553035283191422,0.4,0.0723482358404289,11.069280083585623
1.57487e+18,1.15152e+18,TeslaSynopsis,2022-09-27T21:06:02.000Z,@Scobleizer @BlackStyllion @WholeMarsBlog @Teslaconomics @imPenny2x @elonmusk @UAW Interesting take,993,0.13397460842312733,0.5,0.3169873042115637,314.76839308208275
1.57487e+18,1.57435e+18,ETERNALLOVEQ99,2022-09-27T21:06:01.000Z,@aric71 @Jcastlerock171 @USSConstitution @ArlingtonNatl @ActuaIIyBarron @TheyCallMeDoc1 @kennedy_bouvier @Vincent__Fusca @VancityReynolds @CMK1177 @catturd2 @USMC @TonytheTiger57 @AGoodDa95954430 @DanScavino @USMARCENT @DollyParton @FIENDSQUAD @w_terrence @BeLIEve1718 @EricTrump @GovRonDeSantis @NoraTor31294514 @tara_tozer @Cryptobuilder88 @GraceSlick_JA @JeffersonAirp @train @WestPoint_USMA @PapiTrumpo @SpaceForceDoD @Beags_Beagle @Miles_Teller @valkilmer @icecube @JohnKen19991776 @elonmusk @CarolineKennedy @RobertKennedyJr https://t.co/6gpkG2ajkp,86,0.0,0.0,0.0,0.0
1.57487e+18,548188810.0,jayjayehis,2022-09-27T21:05:49.000Z,@elonmusk https://t.co/sWlISxIvNf,30,0.0,0.0,0.0,0.0
1.57487e+18,1.22943e+18,pobresista_,2022-09-27T21:05:37.000Z,@chicago_glenn @elonmusk Como el agua.,417,0.0,0.0,0.0,0.0
1.57487e+18,2805321785.0,DotyBilly,2022-09-27T21:05:26.000Z,@unusual_whales @elonmusk https://t.co/UNNSijblt7,1103,0.0,0.0,0.0,0.0
1.57487e+18,352203094.0,rafmarhaba,2022-09-27T21:05:23.000Z,@elonmusk https://t.co/ADkWpdWXnA,46,0.0,0.0,0.0,0.0
1.57487e+18,1.45532e+18,PaulEthanAiCPA,2022-09-27T21:05:21.000Z,@elonmusk That is how I feel when I relied on your tweet: “Am considering taking Tesla private at $ 420. Funding secured.”,1144,0.13397460842312733,0.0,0.06698730421156367,76.63347601802883
1.57487e+18,36261993.0,tripa47,2022-09-27T21:05:17.000Z,"@trm_india @greg16676935420 @elonmusk Is this a serious comment or what?\n\nThe answer is ad revenue.\n\nWhere do you think newspapers get their money from? It's not from the few dollars they charge for the paper, that's manufacturing cost. It's profit is from ad revenue.",142,0.06811101380002871,-0.26666666666666666,-0.09927782643331898,-14.097451353531294
1.57487e+18,2723456510.0,TinfoilTricorn,2022-09-27T21:05:13.000Z,"@KissMyCarol @elonmusk Wow, that is very cool indeed. I have memorabilia from the saturn 5 and shuttle programs, nothing framed as of yet.",4699,0.3750541427332494,0.27749999999999997,0.32627707136662465,1533.1759583517692
